data,loja_conta,canal,numero,situacao,sku,produto,qtd,valor
2026-01-07,Multimarcas,Loja 204200514,31537,-,S/ ITEM,Venda Geral (S/ discriminação),1,168.69
2026-01-07,Multimarcas,Loja 204200514,31536,-,S/ ITEM,Venda Geral (S/ discriminação),1,249.28
2026-01-07,Multimarcas,Loja 204200514,31535,-,S/ ITEM,Venda Geral (S/ discriminação),1,99.9
2026-01-07,Multimarcas,Loja 204200514,31534,-,S/ ITEM,Venda Geral (S/ discriminação),1,75.7
2026-01-07,Multimarcas,Loja 204200514,31533,-,S/ ITEM,Venda Geral (S/ discriminação),1,86.98
2026-01-07,Multimarcas,Loja 204200514,31532,-,S/ ITEM,Venda Geral (S/ discriminação),1,193.99
2026-01-07,Multimarcas,Loja 204200514,31531,-,S/ ITEM,Venda Geral (S/ discriminação),1,75.9
2026-01-07,Multimarcas,Loja 204200514,31530,-,S/ ITEM,Venda Geral (S/ discriminação),1,131.9
2026-01-07,Multimarcas,Loja 204200514,31529,-,S/ ITEM,Venda Geral (S/ discriminação),1,99.89
2026-01-07,Multimarcas,Loja 204200514,31528,-,S/ ITEM,Venda Geral (S/ discriminação),1,142.41
2026-01-07,Multimarcas,Loja 204200514,31527,-,S/ ITEM,Venda Geral (S/ discriminação),1,83.32
2026-01-06,Multimarcas,Loja 204200514,31547,-,S/ ITEM,Venda Geral (S/ discriminação),1,235.2
2026-01-06,Multimarcas,Loja 204200514,31526,-,S/ ITEM,Venda Geral (S/ discriminação),1,142.41
2026-01-06,Multimarcas,Loja 204200514,31525,-,S/ ITEM,Venda Geral (S/ discriminação),1,149.61
2026-01-06,Multimarcas,Loja 204200514,31524,-,S/ ITEM,Venda Geral (S/ discriminação),1,511.09
2026-01-06,Multimarcas,Loja 204200514,31523,-,S/ ITEM,Venda Geral (S/ discriminação),1,32.2
2026-01-06,Multimarcas,Loja 204200514,31522,-,S/ ITEM,Venda Geral (S/ discriminação),1,93.98
2026-01-06,Multimarcas,Loja 204200514,31521,-,S/ ITEM,Venda Geral (S/ discriminação),1,52.99
2026-01-06,Multimarcas,Loja 204200514,31520,-,S/ ITEM,Venda Geral (S/ discriminação),1,249.28
2026-01-06,Multimarcas,Loja 204200514,31519,-,S/ ITEM,Venda Geral (S/ discriminação),1,964.18
2026-01-06,Multimarcas,Loja 204200514,31518,-,S/ ITEM,Venda Geral (S/ discriminação),1,187.11
2026-01-06,Multimarcas,Loja 204200514,31517,-,S/ ITEM,Venda Geral (S/ discriminação),1,48.88
2026-01-06,Multimarcas,Loja 204200514,31516,-,S/ ITEM,Venda Geral (S/ discriminação),1,167.9
2026-01-06,Multimarcas,Loja 204200514,31515,-,S/ ITEM,Venda Geral (S/ discriminação),1,75.32
2026-01-06,Multimarcas,Loja 204200514,31514,-,S/ ITEM,Venda Geral (S/ discriminação),1,142.59
2026-01-06,Multimarcas,Loja 204200514,31513,-,S/ ITEM,Venda Geral (S/ discriminação),1,192.89
2026-01-06,Multimarcas,Loja 204200514,31512,-,S/ ITEM,Venda Geral (S/ discriminação),1,76.98
2026-01-06,Multimarcas,Loja 204200514,31511,-,S/ ITEM,Venda Geral (S/ discriminação),1,160.0
2026-01-06,Multimarcas,Loja 204200514,31510,-,S/ ITEM,Venda Geral (S/ discriminação),1,35.89
2026-01-06,Multimarcas,Loja 204200514,31509,-,S/ ITEM,Venda Geral (S/ discriminação),1,35.93
2026-01-06,Multimarcas,Loja 204200514,31508,-,S/ ITEM,Venda Geral (S/ discriminação),1,43.89
2026-01-06,Multimarcas,Loja 204200514,31507,-,S/ ITEM,Venda Geral (S/ discriminação),1,275.0
2026-01-06,Multimarcas,Loja 204200514,31506,-,S/ ITEM,Venda Geral (S/ discriminação),1,125.0
2026-01-06,Multimarcas,Loja 204200514,31505,-,S/ ITEM,Venda Geral (S/ discriminação),1,76.98
2026-01-06,Multimarcas,Loja 204200514,31504,-,S/ ITEM,Venda Geral (S/ discriminação),1,56.99
2026-01-06,Multimarcas,Loja 204200514,31503,-,S/ ITEM,Venda Geral (S/ discriminação),1,168.69
2026-01-06,Multimarcas,Loja 204200514,31502,-,S/ ITEM,Venda Geral (S/ discriminação),1,140.9
2026-01-06,Multimarcas,Loja 204200514,31501,-,S/ ITEM,Venda Geral (S/ discriminação),1,497.0
2026-01-06,Multimarcas,Loja 204200514,31500,-,S/ ITEM,Venda Geral (S/ discriminação),1,267.99
2026-01-06,Multimarcas,Loja 204200514,31499,-,S/ ITEM,Venda Geral (S/ discriminação),1,172.4
2026-01-06,Multimarcas,Loja 204200514,31498,-,S/ ITEM,Venda Geral (S/ discriminação),1,1096.0
2026-01-06,Multimarcas,Loja 204200514,31497,-,S/ ITEM,Venda Geral (S/ discriminação),1,168.99
2026-01-06,Multimarcas,Loja 204200514,31496,-,S/ ITEM,Venda Geral (S/ discriminação),1,70.71
2026-01-06,Multimarcas,Loja 204200514,31495,-,S/ ITEM,Venda Geral (S/ discriminação),1,54.9
2026-01-06,Multimarcas,Loja 204200514,31494,-,S/ ITEM,Venda Geral (S/ discriminação),1,84.29
2026-01-06,Multimarcas,Loja 204200514,31493,-,S/ ITEM,Venda Geral (S/ discriminação),1,510.22
2026-01-06,Multimarcas,Loja 204200514,31492,-,S/ ITEM,Venda Geral (S/ discriminação),1,211.89
2026-01-06,Multimarcas,Loja 204200514,31491,-,S/ ITEM,Venda Geral (S/ discriminação),1,55.99
2026-01-06,Multimarcas,Loja 204200514,31490,-,S/ ITEM,Venda Geral (S/ discriminação),1,127.99
2026-01-06,Multimarcas,Loja 204200514,31489,-,S/ ITEM,Venda Geral (S/ discriminação),1,93.67
2026-01-06,Multimarcas,Loja 204200514,31488,-,S/ ITEM,Venda Geral (S/ discriminação),1,187.11
2026-01-06,Multimarcas,Loja 204200514,31487,-,S/ ITEM,Venda Geral (S/ discriminação),1,412.37
2026-01-06,Multimarcas,Loja 204200514,31486,-,S/ ITEM,Venda Geral (S/ discriminação),1,86.31
2026-01-06,Multimarcas,Loja 204200514,31485,-,S/ ITEM,Venda Geral (S/ discriminação),1,130.36
2026-01-06,Multimarcas,Loja 204200514,31484,-,S/ ITEM,Venda Geral (S/ discriminação),1,217.9
2026-01-06,Multimarcas,Loja 204200514,31483,-,S/ ITEM,Venda Geral (S/ discriminação),1,536.7
2026-01-06,Multimarcas,Loja 204200514,31482,-,S/ ITEM,Venda Geral (S/ discriminação),1,120.65
2026-01-06,Multimarcas,Loja 204200514,31481,-,S/ ITEM,Venda Geral (S/ discriminação),1,74.59
2026-01-06,Multimarcas,Loja 204200514,31480,-,S/ ITEM,Venda Geral (S/ discriminação),1,64.99
2026-01-06,Multimarcas,Loja 204200514,31479,-,S/ ITEM,Venda Geral (S/ discriminação),1,229.88
2026-01-06,Multimarcas,Loja 204200514,31478,-,S/ ITEM,Venda Geral (S/ discriminação),1,178.9
2026-01-06,Multimarcas,Loja 204200514,31477,-,S/ ITEM,Venda Geral (S/ discriminação),1,41.9
2026-01-06,Multimarcas,Loja 204200514,31476,-,S/ ITEM,Venda Geral (S/ discriminação),1,146.81
2026-01-06,Multimarcas,Loja 204200514,31475,-,S/ ITEM,Venda Geral (S/ discriminação),1,412.37
2026-01-06,Multimarcas,Loja 204200514,31474,-,S/ ITEM,Venda Geral (S/ discriminação),1,84.29
2026-01-06,Multimarcas,Loja 204200514,31473,-,S/ ITEM,Venda Geral (S/ discriminação),1,47.98
2026-01-06,Multimarcas,Loja 204200514,31471,-,S/ ITEM,Venda Geral (S/ discriminação),1,41.9
2026-01-06,Multimarcas,Loja 204200514,31470,-,S/ ITEM,Venda Geral (S/ discriminação),1,166.52
2026-01-06,Multimarcas,Loja 204200514,31469,-,S/ ITEM,Venda Geral (S/ discriminação),1,131.9
2026-01-06,Multimarcas,Loja 204200514,31468,-,S/ ITEM,Venda Geral (S/ discriminação),1,41.9
2026-01-05,Multimarcas,Loja 204200514,31472,-,S/ ITEM,Venda Geral (S/ discriminação),1,510.22
2026-01-05,Multimarcas,Loja 204200514,31467,-,S/ ITEM,Venda Geral (S/ discriminação),1,48.59
2026-01-05,Multimarcas,Loja 204200514,31466,-,S/ ITEM,Venda Geral (S/ discriminação),1,150.64
2026-01-05,Multimarcas,Loja 204200514,31465,-,S/ ITEM,Venda Geral (S/ discriminação),1,89.89
2026-01-05,Multimarcas,Loja 204200514,31464,-,S/ ITEM,Venda Geral (S/ discriminação),1,249.28
2026-01-05,Multimarcas,Loja 204200514,31463,-,S/ ITEM,Venda Geral (S/ discriminação),1,98.6
2026-01-05,Multimarcas,Loja 204200514,31462,-,S/ ITEM,Venda Geral (S/ discriminação),1,747.84
2026-01-05,Multimarcas,Loja 204200514,31461,-,S/ ITEM,Venda Geral (S/ discriminação),1,102.98
2026-01-05,Multimarcas,Loja 204200514,31460,-,S/ ITEM,Venda Geral (S/ discriminação),1,480.9
2026-01-05,Multimarcas,Loja 204200514,31459,-,S/ ITEM,Venda Geral (S/ discriminação),1,50.89
2026-01-05,Multimarcas,Loja 204200514,31458,-,S/ ITEM,Venda Geral (S/ discriminação),1,176.9
2026-01-05,Multimarcas,Loja 204200514,31457,-,S/ ITEM,Venda Geral (S/ discriminação),1,41.9
2026-01-05,Multimarcas,Loja 204200514,31456,-,S/ ITEM,Venda Geral (S/ discriminação),1,142.4
2026-01-05,Multimarcas,Loja 204200514,31455,-,S/ ITEM,Venda Geral (S/ discriminação),1,172.9
2026-01-05,Multimarcas,Loja 204200514,31454,-,S/ ITEM,Venda Geral (S/ discriminação),1,131.9
2026-01-05,Multimarcas,Loja 204200514,31453,-,S/ ITEM,Venda Geral (S/ discriminação),1,70.71
2026-01-05,Multimarcas,Loja 204200514,31452,-,S/ ITEM,Venda Geral (S/ discriminação),1,146.23
2026-01-05,Multimarcas,Loja 204200514,31451,-,S/ ITEM,Venda Geral (S/ discriminação),1,52.9
2026-01-05,Multimarcas,Loja 204200514,31450,-,S/ ITEM,Venda Geral (S/ discriminação),1,46.43
2026-01-05,Multimarcas,Loja 204200514,31449,-,S/ ITEM,Venda Geral (S/ discriminação),1,141.53
2026-01-05,Multimarcas,Loja 204200514,31448,-,S/ ITEM,Venda Geral (S/ discriminação),1,105.19
2026-01-05,Multimarcas,Loja 204200514,31447,-,S/ ITEM,Venda Geral (S/ discriminação),1,102.28
2026-01-05,Multimarcas,Loja 204200514,31446,-,S/ ITEM,Venda Geral (S/ discriminação),1,75.9
2026-01-05,Multimarcas,Loja 204200514,31445,-,S/ ITEM,Venda Geral (S/ discriminação),1,70.71
2026-01-05,Multimarcas,Loja 204200514,31444,-,S/ ITEM,Venda Geral (S/ discriminação),1,125.0
2026-01-05,Multimarcas,Loja 204200514,31443,-,S/ ITEM,Venda Geral (S/ discriminação),1,84.29
2026-01-05,Multimarcas,Loja 204200514,31442,-,S/ ITEM,Venda Geral (S/ discriminação),1,83.72
2026-01-05,Multimarcas,Loja 204200514,31441,-,S/ ITEM,Venda Geral (S/ discriminação),1,53.99
2026-01-05,Multimarcas,Loja 204200514,31440,-,S/ ITEM,Venda Geral (S/ discriminação),1,84.29
2026-01-05,Multimarcas,Loja 204200514,31439,-,S/ ITEM,Venda Geral (S/ discriminação),1,66.99
2026-01-05,Multimarcas,Loja 204200514,31438,-,S/ ITEM,Venda Geral (S/ discriminação),1,70.9
2026-01-05,Multimarcas,Loja 204200514,31437,-,S/ ITEM,Venda Geral (S/ discriminação),1,424.45
2026-01-05,Multimarcas,Loja 204200514,31436,-,S/ ITEM,Venda Geral (S/ discriminação),1,111.56
2026-01-05,Multimarcas,Loja 204200514,31435,-,S/ ITEM,Venda Geral (S/ discriminação),1,110.99
2026-01-05,Multimarcas,Loja 204200514,31434,-,S/ ITEM,Venda Geral (S/ discriminação),1,142.41
2026-01-05,Multimarcas,Loja 204200514,31433,-,S/ ITEM,Venda Geral (S/ discriminação),1,122.11
2026-01-05,Multimarcas,Loja 204200514,31432,-,S/ ITEM,Venda Geral (S/ discriminação),1,178.9
2026-01-05,Multimarcas,Loja 204200514,31431,-,S/ ITEM,Venda Geral (S/ discriminação),1,110.25
2026-01-05,Multimarcas,Loja 204200514,31430,-,S/ ITEM,Venda Geral (S/ discriminação),1,249.28
2026-01-05,Multimarcas,Loja 204200514,31429,-,S/ ITEM,Venda Geral (S/ discriminação),1,110.31
2026-01-05,Multimarcas,Loja 204200514,31428,-,S/ ITEM,Venda Geral (S/ discriminação),1,481.99
2026-01-05,Multimarcas,Loja 204200514,31427,-,S/ ITEM,Venda Geral (S/ discriminação),1,355.89
2026-01-05,Multimarcas,Loja 204200514,31426,-,S/ ITEM,Venda Geral (S/ discriminação),1,46.99
2026-01-05,Multimarcas,Loja 204200514,31425,-,S/ ITEM,Venda Geral (S/ discriminação),1,56.99
2026-01-05,Multimarcas,Loja 204200514,31424,-,S/ ITEM,Venda Geral (S/ discriminação),1,511.09
2026-01-05,Multimarcas,Loja 204200514,31423,-,S/ ITEM,Venda Geral (S/ discriminação),1,86.31
2026-01-05,Multimarcas,Loja 204200514,31422,-,S/ ITEM,Venda Geral (S/ discriminação),1,83.32
2026-01-05,Multimarcas,Loja 204200514,31421,-,S/ ITEM,Venda Geral (S/ discriminação),1,56.99
2026-01-05,Multimarcas,Loja 204200514,31419,-,S/ ITEM,Venda Geral (S/ discriminação),1,146.23
2026-01-05,Multimarcas,Loja 204200514,31418,-,S/ ITEM,Venda Geral (S/ discriminação),1,172.9
2026-01-05,Multimarcas,Loja 204200514,31417,-,S/ ITEM,Venda Geral (S/ discriminação),1,187.11
2026-01-05,Multimarcas,Loja 204200514,31416,-,S/ ITEM,Venda Geral (S/ discriminação),1,356.99
2026-01-05,Multimarcas,Loja 204200514,31415,-,S/ ITEM,Venda Geral (S/ discriminação),1,189.74
2026-01-05,Multimarcas,Loja 204200514,31414,-,S/ ITEM,Venda Geral (S/ discriminação),1,41.9
2026-01-05,Multimarcas,Loja 204200514,31413,-,S/ ITEM,Venda Geral (S/ discriminação),1,75.32
2026-01-05,Multimarcas,Loja 204200514,31412,-,S/ ITEM,Venda Geral (S/ discriminação),1,482.09
2026-01-05,Multimarcas,Loja 204200514,31411,-,S/ ITEM,Venda Geral (S/ discriminação),1,495.92
2026-01-05,Multimarcas,Loja 204200514,31410,-,S/ ITEM,Venda Geral (S/ discriminação),1,191.9
2026-01-05,Multimarcas,Loja 204200514,31409,-,S/ ITEM,Venda Geral (S/ discriminação),1,51.89
2026-01-05,Multimarcas,Loja 204200514,31408,-,S/ ITEM,Venda Geral (S/ discriminação),1,50.99
2026-01-05,Multimarcas,Loja 204200514,31407,-,S/ ITEM,Venda Geral (S/ discriminação),1,74.75
2026-01-05,Multimarcas,Loja 204200514,31406,-,S/ ITEM,Venda Geral (S/ discriminação),1,483.05
2026-01-05,Multimarcas,Loja 204200514,31405,-,S/ ITEM,Venda Geral (S/ discriminação),1,93.98
2026-01-05,Multimarcas,Loja 204200514,31404,-,S/ ITEM,Venda Geral (S/ discriminação),1,960.0
2026-01-05,Multimarcas,Loja 204200514,31403,-,S/ ITEM,Venda Geral (S/ discriminação),1,112.99
2026-01-05,Multimarcas,Loja 204200514,31402,-,S/ ITEM,Venda Geral (S/ discriminação),1,220.0
2026-01-05,Multimarcas,Loja 204200514,31401,-,S/ ITEM,Venda Geral (S/ discriminação),1,960.0
2026-01-05,Multimarcas,Loja 204200514,31400,-,S/ ITEM,Venda Geral (S/ discriminação),1,250.24
2026-01-04,Multimarcas,Loja 204200514,31399,-,S/ ITEM,Venda Geral (S/ discriminação),1,187.11
2026-01-04,Multimarcas,Loja 204200514,31398,-,S/ ITEM,Venda Geral (S/ discriminação),1,75.32
2026-01-04,Multimarcas,Loja 204200514,31397,-,S/ ITEM,Venda Geral (S/ discriminação),1,210.33
2026-01-04,Multimarcas,Loja 204200514,31396,-,S/ ITEM,Venda Geral (S/ discriminação),1,131.9
2026-01-04,Multimarcas,Loja 204200514,31395,-,S/ ITEM,Venda Geral (S/ discriminação),1,84.29
2026-01-04,Multimarcas,Loja 204200514,31394,-,S/ ITEM,Venda Geral (S/ discriminação),1,173.9
2026-01-04,Multimarcas,Loja 204200514,31393,-,S/ ITEM,Venda Geral (S/ discriminação),1,308.74
2026-01-04,Multimarcas,Loja 204200514,31392,-,S/ ITEM,Venda Geral (S/ discriminação),1,39.89
2026-01-04,Multimarcas,Loja 204200514,31391,-,S/ ITEM,Venda Geral (S/ discriminação),1,168.69
2026-01-04,Multimarcas,Loja 204200514,31390,-,S/ ITEM,Venda Geral (S/ discriminação),1,70.71
2026-01-04,Multimarcas,Loja 204200514,31389,-,S/ ITEM,Venda Geral (S/ discriminação),1,82.45
2026-01-04,Multimarcas,Loja 204200514,31388,-,S/ ITEM,Venda Geral (S/ discriminação),1,41.9
2026-01-04,Multimarcas,Loja 204200514,31387,-,S/ ITEM,Venda Geral (S/ discriminação),1,169.75
2026-01-04,Multimarcas,Loja 204200514,31386,-,S/ ITEM,Venda Geral (S/ discriminação),1,214.04
2026-01-04,Multimarcas,Loja 204200514,31385,-,S/ ITEM,Venda Geral (S/ discriminação),1,193.16
2026-01-04,Multimarcas,Loja 204200514,31384,-,S/ ITEM,Venda Geral (S/ discriminação),1,37.79
2026-01-04,Multimarcas,Loja 204200514,31383,-,S/ ITEM,Venda Geral (S/ discriminação),1,665.83
2026-01-04,Multimarcas,Loja 204200514,31382,-,S/ ITEM,Venda Geral (S/ discriminação),1,26.49
2026-01-04,Multimarcas,Loja 204200514,31381,-,S/ ITEM,Venda Geral (S/ discriminação),1,56.99
2026-01-04,Multimarcas,Loja 204200514,31380,-,S/ ITEM,Venda Geral (S/ discriminação),1,88.73
2026-01-04,Multimarcas,Loja 204200514,31379,-,S/ ITEM,Venda Geral (S/ discriminação),1,170.72
2026-01-04,Multimarcas,Loja 204200514,31378,-,S/ ITEM,Venda Geral (S/ discriminação),1,187.11
2026-01-04,Multimarcas,Loja 204200514,31377,-,S/ ITEM,Venda Geral (S/ discriminação),1,2027.94
2026-01-04,Multimarcas,Loja 204200514,31376,-,S/ ITEM,Venda Geral (S/ discriminação),1,49.11
2026-01-04,Multimarcas,Loja 204200514,31375,-,S/ ITEM,Venda Geral (S/ discriminação),1,41.9
2026-01-04,Multimarcas,Loja 204200514,31374,-,S/ ITEM,Venda Geral (S/ discriminação),1,84.29
2026-01-04,Multimarcas,Loja 204200514,31373,-,S/ ITEM,Venda Geral (S/ discriminação),1,150.68
2026-01-04,Multimarcas,Loja 204200514,31372,-,S/ ITEM,Venda Geral (S/ discriminação),1,70.71
2026-01-04,Multimarcas,Loja 204200514,31371,-,S/ ITEM,Venda Geral (S/ discriminação),1,75.32
2026-01-04,Multimarcas,Loja 204200514,31370,-,S/ ITEM,Venda Geral (S/ discriminação),1,142.41
2026-01-04,Multimarcas,Loja 204200514,31369,-,S/ ITEM,Venda Geral (S/ discriminação),1,142.41
2026-01-03,Multimarcas,Loja 204200514,31368,-,S/ ITEM,Venda Geral (S/ discriminação),1,93.67
2026-01-03,Multimarcas,Loja 204200514,31367,-,S/ ITEM,Venda Geral (S/ discriminação),1,79.7
2026-01-03,Multimarcas,Loja 204200514,31366,-,S/ ITEM,Venda Geral (S/ discriminação),1,510.22
2026-01-03,Multimarcas,Loja 204200514,31365,-,S/ ITEM,Venda Geral (S/ discriminação),1,168.69
2026-01-03,Multimarcas,Loja 204200514,31364,-,S/ ITEM,Venda Geral (S/ discriminação),1,249.28
2026-01-03,Multimarcas,Loja 204200514,31363,-,S/ ITEM,Venda Geral (S/ discriminação),1,99.89
2026-01-03,Multimarcas,Loja 204200514,31362,-,S/ ITEM,Venda Geral (S/ discriminação),1,214.04
2026-01-03,Multimarcas,Loja 204200514,31361,-,S/ ITEM,Venda Geral (S/ discriminação),1,107.56
2026-01-03,Multimarcas,Loja 204200514,31360,-,S/ ITEM,Venda Geral (S/ discriminação),1,74.75
2026-01-03,Multimarcas,Loja 204200514,31359,-,S/ ITEM,Venda Geral (S/ discriminação),1,84.29
2026-01-03,Multimarcas,Loja 204200514,31358,-,S/ ITEM,Venda Geral (S/ discriminação),1,163.99
2026-01-03,Multimarcas,Loja 204200514,31357,-,S/ ITEM,Venda Geral (S/ discriminação),1,154.04
2026-01-03,Multimarcas,Loja 204200514,31356,-,S/ ITEM,Venda Geral (S/ discriminação),1,99.89
2026-01-03,Multimarcas,Loja 204200514,31355,-,S/ ITEM,Venda Geral (S/ discriminação),1,70.71
2026-01-03,Multimarcas,Loja 204200514,31354,-,S/ ITEM,Venda Geral (S/ discriminação),1,249.28
2026-01-03,Multimarcas,Loja 204200514,31353,-,S/ ITEM,Venda Geral (S/ discriminação),1,112.99
2026-01-03,Multimarcas,Loja 204200514,31352,-,S/ ITEM,Venda Geral (S/ discriminação),1,249.28
2026-01-03,Multimarcas,Loja 204200514,31351,-,S/ ITEM,Venda Geral (S/ discriminação),1,46.99
2026-01-03,Multimarcas,Loja 204200514,31350,-,S/ ITEM,Venda Geral (S/ discriminação),1,113.97
2026-01-03,Multimarcas,Loja 204200514,31349,-,S/ ITEM,Venda Geral (S/ discriminação),1,84.45
2026-01-03,Multimarcas,Loja 204200514,31348,-,S/ ITEM,Venda Geral (S/ discriminação),1,147.46
2026-01-03,Multimarcas,Loja 204200514,31347,-,S/ ITEM,Venda Geral (S/ discriminação),1,212.89
2026-01-03,Multimarcas,Loja 204200514,31346,-,S/ ITEM,Venda Geral (S/ discriminação),1,142.41
2026-01-03,Multimarcas,Loja 204200514,31345,-,S/ ITEM,Venda Geral (S/ discriminação),1,41.9
2026-01-03,Multimarcas,Loja 204200514,31344,-,S/ ITEM,Venda Geral (S/ discriminação),1,35.89
2026-01-02,Multimarcas,Loja 204200514,31420,-,S/ ITEM,Venda Geral (S/ discriminação),1,139.67
2026-01-02,Multimarcas,Loja 204200514,31343,-,S/ ITEM,Venda Geral (S/ discriminação),1,212.16
2026-01-02,Multimarcas,Loja 204200514,31342,-,S/ ITEM,Venda Geral (S/ discriminação),1,41.9
2026-01-02,Multimarcas,Loja 204200514,31341,-,S/ ITEM,Venda Geral (S/ discriminação),1,467.53
2026-01-02,Multimarcas,Loja 204200514,31340,-,S/ ITEM,Venda Geral (S/ discriminação),1,142.41
2026-01-02,Multimarcas,Loja 204200514,31339,-,S/ ITEM,Venda Geral (S/ discriminação),1,167.9
2026-01-02,Multimarcas,Loja 204200514,31338,-,S/ ITEM,Venda Geral (S/ discriminação),1,163.91
2026-01-02,Multimarcas,Loja 204200514,31337,-,S/ ITEM,Venda Geral (S/ discriminação),1,277.35
2026-01-02,Multimarcas,Loja 204200514,31336,-,S/ ITEM,Venda Geral (S/ discriminação),1,70.71
2026-01-02,Multimarcas,Loja 204200514,31335,-,S/ ITEM,Venda Geral (S/ discriminação),1,69.74
2026-01-02,Multimarcas,Loja 204200514,31334,-,S/ ITEM,Venda Geral (S/ discriminação),1,51.89
2026-01-02,Multimarcas,Loja 204200514,31333,-,S/ ITEM,Venda Geral (S/ discriminação),1,52.49
2026-01-02,Multimarcas,Loja 204200514,31332,-,S/ ITEM,Venda Geral (S/ discriminação),1,83.57
2026-01-02,Multimarcas,Loja 204200514,31331,-,S/ ITEM,Venda Geral (S/ discriminação),1,87.99
2026-01-02,Multimarcas,Loja 204200514,31330,-,S/ ITEM,Venda Geral (S/ discriminação),1,125.18
2026-01-02,Multimarcas,Loja 204200514,31329,-,S/ ITEM,Venda Geral (S/ discriminação),1,59.21
2026-01-02,Multimarcas,Loja 204200514,31328,-,S/ ITEM,Venda Geral (S/ discriminação),1,130.95
2026-01-02,Multimarcas,Loja 204200514,31327,-,S/ ITEM,Venda Geral (S/ discriminação),1,110.0
2026-01-02,Multimarcas,Loja 204200514,31326,-,S/ ITEM,Venda Geral (S/ discriminação),1,141.53
2026-01-02,Multimarcas,Loja 204200514,31325,-,S/ ITEM,Venda Geral (S/ discriminação),1,74.68
2026-01-02,Multimarcas,Loja 204200514,31324,-,S/ ITEM,Venda Geral (S/ discriminação),1,178.9
2026-01-02,Multimarcas,Loja 204200514,31323,-,S/ ITEM,Venda Geral (S/ discriminação),1,59.29
2026-01-02,Multimarcas,Loja 204200514,31322,-,S/ ITEM,Venda Geral (S/ discriminação),1,301.64
2026-01-02,Multimarcas,Loja 204200514,31321,-,S/ ITEM,Venda Geral (S/ discriminação),1,142.41
2026-01-02,Multimarcas,Loja 204200514,31320,-,S/ ITEM,Venda Geral (S/ discriminação),1,75.9
2026-01-02,Multimarcas,Loja 204200514,31319,-,S/ ITEM,Venda Geral (S/ discriminação),1,86.9
2026-01-02,Multimarcas,Loja 204200514,31318,-,S/ ITEM,Venda Geral (S/ discriminação),1,81.9
2026-01-02,Multimarcas,Loja 204200514,31317,-,S/ ITEM,Venda Geral (S/ discriminação),1,35.89
2026-01-02,Multimarcas,Loja 204200514,31316,-,S/ ITEM,Venda Geral (S/ discriminação),1,661.89
